1 0:823.0 1:1233.0 2:59.0 3:101 4:26.832175174849716 5:0.36288686376885015
1 0:823.0 1:1220.0 2:50.0 3:108 4:26.379661345689907 5:0.6629033512943842
1 0:844.0 1:1304.0 2:58.0 3:155 4:31.274333280870998 5:0.6901220302758214
1 0:829.0 1:950.0 2:55.0 3:195 4:33.89400242894788 5:0.7848807852973323
1 0:766.0 1:1048.0 2:65.0 3:168 4:31.046364553099824 5:0.7424302412037549
1 0:777.0 1:1018.0 2:55.0 3:132 4:28.4058727759893 5:0.5310931375115924
1 0:763.0 1:1200.0 2:61.0 3:109 4:26.291098838083403 5:0.48565899707791627
1 0:814.0 1:1053.0 2:53.0 3:109 4:26.406232629177946 5:0.4793062163931528
1 0:833.0 1:1257.0 2:59.0 3:109 4:26.244893747523687 5:0.5000953452854121
1 0:836.0 1:1230.0 2:62.0 3:855 4:66.67997856097429 5:0.8122835746105391
1 0:942.0 1:995.0 2:57.0 3:576 4:54.45376404151356 5:0.9326678126903067
1 0:934.0 1:978.0 2:62.0 3:421 4:45.72987243618576 5:1.6823153417526084
1 0:813.0 1:1247.0 2:65.0 3:405 4:48.76364264633955 5:2.396862419609744
1 0:780.0 1:1249.0 2:71.0 3:318 4:41.74521488634291 5:2.615739519423552
1 0:776.0 1:1292.0 2:70.0 3:292 4:39.15430350271926 5:2.643103151624204
1 0:873.0 1:1159.0 2:69.0 3:361 4:42.96713180400344 5:1.8026768810895804
1 0:861.0 1:1351.0 2:60.0 3:481 4:50.55825177553388 5:2.033257248274397
1 0:867.0 1:1402.0 2:69.0 3:547 4:53.050467395950996 5:0.832265729589576
1 0:875.0 1:1355.0 2:70.0 3:386 4:46.0206121069829 5:1.0410090098960927
1 0:868.0 1:1290.0 2:67.0 3:312 4:41.57289340230756 5:1.116829398201278
1 0:822.0 1:1317.0 2:64.0 3:201 4:34.14607882499563 5:0.731219731434625
1 0:782.0 1:1356.0 2:60.0 3:184 4:32.8929045273552 5:0.5121557756353872
1 0:767.0 1:1327.0 2:61.0 3:180 4:33.05847537416969 5:0.5050211784779327
1 0:792.0 1:1260.0 2:58.0 3:134 4:28.509353727504262 5:0.5573582186495992
1 0:860.0 1:1390.0 2:63.0 3:117 4:28.38197318104287 5:0.5720647615264244
1 0:797.0 1:1146.0 2:57.0 3:143 4:29.876912461900236 5:0.5776537691247993
1 0:821.0 1:1166.0 2:68.0 3:134 4:29.94563939759342 5:1.291315955452484
1 0:739.0 1:1236.0 2:62.0 3:106 4:26.51056609170384 5:1.423665711419797
1 0:767.0 1:1161.0 2:57.0 3:189 4:32.926439151877766 5:0.9056517611658441
1 0:825.0 1:1143.0 2:60.0 3:177 4:31.666325038999787 5:3.7114867377203677
1 0:819.0 1:1241.0 2:59.0 3:153 4:30.754051208799268 5:1.7181566432561013
1 0:751.0 1:1107.0 2:64.0 3:374 4:44.66148640798808 5:2.490163079814034
1 0:773.0 1:985.0 2:64.0 3:265 4:38.376081522845446 5:1.9168939947372725
1 0:761.0 1:1087.0 2:57.0 3:106 4:26.069291881120645 5:1.8866022819759234
1 0:851.0 1:1405.0 2:58.0 3:141 4:29.907935372029623 5:1.5606625278685757
1 0:828.0 1:963.0 2:60.0 3:158 4:28.91260996006927 5:1.8058846375572355
1 0:814.0 1:1307.0 2:62.0 3:73 4:21.37156045739538 5:0.5899807238767331
1 0:845.0 1:1056.0 2:57.0 3:144 4:30.132586800854288 5:1.429656453124219
1 0:800.0 1:1282.0 2:65.0 3:244 4:37.50972789059696 5:1.6815712107017775
1 0:797.0 1:1166.0 2:56.0 3:156 4:31.77526081711259 5:1.452258339925091
1 0:754.0 1:1249.0 2:61.0 3:159 4:29.732292922334018 5:1.5500471831991207
1 0:775.0 1:1083.0 2:55.0 3:200 4:34.57475714272166 5:1.5753033836097554
1 0:776.0 1:1324.0 2:63.0 3:99 4:25.58854680339144 5:0.6200965315038378
1 0:828.0 1:1060.0 2:58.0 3:122 4:28.88437660283797 5:0.9423083060754965
1 0:795.0 1:1350.0 2:63.0 3:114 4:25.149086562834594 5:0.7564613521537144
1 0:820.0 1:1128.0 2:56.0 3:170 4:31.66050536622271 5:0.9775164914171418
1 0:797.0 1:1345.0 2:67.0 3:254 4:37.72706438160827 5:2.6907046351741877
1 0:775.0 1:1145.0 2:55.0 3:159 4:32.154030389466634 5:1.7703616563752604
1 0:714.0 1:1206.0 2:56.0 3:146 4:30.76060628653578 5:1.4103670862807687
1 0:758.0 1:1261.0 2:64.0 3:109 4:28.375452989821092 5:1.6699259634441146
1 0:767.0 1:1122.0 2:54.0 3:161 4:29.67594043694379 5:2.071175889771248
1 0:774.0 1:1183.0 2:68.0 3:82 4:24.911019900384677 5:0.6563194953819942
1 0:766.0 1:1268.0 2:57.0 3:175 4:31.955852636334786 5:1.7763705121486408
1 0:797.0 1:1330.0 2:62.0 3:97 4:23.378466114087825 5:1.355271965230596
1 0:788.0 1:1148.0 2:55.0 3:99 4:25.613566981632 5:0.7615909686875485
1 0:764.0 1:1399.0 2:61.0 3:100 4:25.266478338311344 5:0.9903751536774487
1 0:785.0 1:1021.0 2:61.0 3:114 4:26.94417722379576 5:0.790029915372569
1 0:773.0 1:1305.0 2:60.0 3:144 4:28.67408920068662 5:1.5089311522605422
1 0:792.0 1:1046.0 2:60.0 3:140 4:28.452341813424876 5:1.4294225812438512
1 0:771.0 1:1328.0 2:62.0 3:189 4:32.926181585739414 5:1.281643029935589
1 0:772.0 1:1117.0 2:57.0 3:133 4:27.59142494301806 5:1.3715224035998488
1 0:822.0 1:1331.0 2:61.0 3:142 4:29.15748127653921 5:1.2590174188635583
1 0:818.0 1:1063.0 2:56.0 3:139 4:29.123082148802098 5:1.1309272268010522
1 0:820.0 1:1352.0 2:62.0 3:78 4:23.91334738614327 5:0.678580829631084
1 0:835.0 1:1077.0 2:56.0 3:161 4:31.369307120076996 5:0.778711122672177
1 0:834.0 1:1317.0 2:60.0 3:154 4:29.159197132777024 5:1.2316958477787987
1 0:807.0 1:1071.0 2:57.0 3:130 4:28.806465162635007 5:0.9653341017250643
1 0:823.0 1:1327.0 2:64.0 3:132 4:27.722084210307024 5:0.9224777222125988
1 0:819.0 1:1107.0 2:56.0 3:98 4:25.527320659803806 5:0.4475804240586072
1 0:855.0 1:1358.0 2:69.0 3:421 4:47.05759065278208 5:1.4590986654959193
1 0:827.0 1:1111.0 2:62.0 3:188 4:33.050686432456736 5:0.7628090361664832
1 0:839.0 1:1325.0 2:63.0 3:162 4:31.304464926644897 5:0.8577452945350262
1 0:834.0 1:1131.0 2:56.0 3:251 4:37.0045014349488 5:0.7292175551279876
1 0:827.0 1:1350.0 2:60.0 3:126 4:28.52907765749834 5:0.3575435529261009
1 0:841.0 1:1193.0 2:52.0 3:201 4:34.27856054298847 5:0.709259527395651
1 0:851.0 1:1352.0 2:62.0 3:150 4:31.06474774543849 5:0.3675805171194838
1 0:829.0 1:1166.0 2:55.0 3:185 4:33.60590210042296 5:0.6171480465023547
1 0:820.0 1:1320.0 2:60.0 3:151 4:29.725380974477495 5:0.7601117694070054
1 0:827.0 1:1159.0 2:54.0 3:305 4:40.3975459934585 5:0.6039934570599821
1 0:825.0 1:1348.0 2:63.0 3:224 4:35.512239331554575 5:0.6958310184188599
1 0:796.0 1:1235.0 2:56.0 3:256 4:38.47122047915884 5:0.6814332536218425
1 0:799.0 1:1342.0 2:61.0 3:187 4:33.69525623361621 5:0.6761624334099909
1 0:824.0 1:1125.0 2:53.0 3:406 4:45.28325163981821 5:1.0690707340063965
1 0:807.0 1:1267.0 2:64.0 3:174 4:30.34315920069815 5:0.6188278964950727
1 0:812.0 1:1175.0 2:52.0 3:176 4:31.598177405134606 5:0.6657579299538107
1 0:828.0 1:1297.0 2:64.0 3:154 4:30.2785132461671 5:0.8790340119452085
1 0:849.0 1:1090.0 2:54.0 3:223 4:35.64656920524675 5:0.758728072179284
1 0:819.0 1:1268.0 2:63.0 3:150 4:30.067031609565937 5:0.6849213302479522
1 0:807.0 1:1105.0 2:54.0 3:185 4:32.50767181860892 5:0.8927147122187089
1 0:787.0 1:1278.0 2:62.0 3:160 4:30.72848110404232 5:1.786718926339673
1 0:755.0 1:1158.0 2:53.0 3:150 4:29.917439960401804 5:0.9242970544087277
1 0:785.0 1:1346.0 2:62.0 3:163 4:29.236687698091824 5:2.21196153602335
1 0:781.0 1:1340.0 2:64.0 3:212 4:35.92166656437546 5:0.8231263573436076
1 0:776.0 1:1120.0 2:57.0 3:197 4:34.114443751618616 5:1.0823635776188552
1 0:792.0 1:1193.0 2:55.0 3:260 4:38.553389211906406 5:1.1422160749437846
1 0:769.0 1:1148.0 2:56.0 3:130 4:28.149035093399633 5:0.9824961833551188
1 0:775.0 1:1134.0 2:54.0 3:177 4:32.61724850037362 5:1.0680391318320837
1 0:833.0 1:1061.0 2:56.0 3:113 4:27.570670569428263 5:2.4793520354789353
1 0:821.0 1:1288.0 2:58.0 3:106 4:26.16991052379302 5:1.3265484206795493
1 0:841.0 1:1050.0 2:53.0 3:113 4:24.91644962097799 5:1.9671788320843893
1 0:788.0 1:1278.0 2:61.0 3:128 4:29.367911516080774 5:2.0283846290795875
1 0:712.0 1:1280.0 2:63.0 3:150 4:29.298966172647898 5:1.0284264354670256
1 0:828.0 1:1016.0 2:57.0 3:241 4:36.949882492327355 5:0.9687251989915218
1 0:846.0 1:1433.0 2:56.0 3:179 4:33.374654827421864 5:2.090585797357116
1 0:829.0 1:1031.0 2:70.0 3:556 4:53.65398000191674 5:1.3985388523796851
1 0:772.0 1:1340.0 2:55.0 3:820 4:64.3746342956189 5:1.0187510857630053
1 0:865.0 1:990.0 2:59.0 3:175 4:31.308850377474016 5:1.32338566777951
1 0:683.0 1:1288.0 2:57.0 3:133 4:29.367927656996777 5:1.6282225478091976
1 0:740.0 1:1260.0 2:63.0 3:258 4:34.92240844940818 5:1.9610270224843525
1 0:681.0 1:1191.0 2:67.0 3:105 4:25.756983443804835 5:1.3661897021797083
1 0:601.0 1:1294.0 2:69.0 3:112 4:28.05847797982113 5:1.181816981563727
1 0:817.0 1:1054.0 2:60.0 3:108 4:27.23562367797406 5:1.3791524629914969
1 0:697.0 1:1182.0 2:59.0 3:155 4:30.131646561832188 5:4.362603006205044
1 0:641.0 1:1357.0 2:63.0 3:147 4:29.572694581804445 5:1.733100372162478
1 0:737.0 1:1212.0 2:64.0 3:161 4:30.746655508083595 5:1.094236150311555
1 0:719.0 1:1180.0 2:62.0 3:106 4:25.70653470209207 5:0.8624525970903054
1 0:680.0 1:1193.0 2:64.0 3:151 4:29.723828910126684 5:0.9385936058997679
1 0:756.0 1:1127.0 2:59.0 3:116 4:28.541819675910236 5:0.7950978506811994
1 0:364.0 1:1904.0 2:56.0 3:86 4:24.758369798544212 5:1.2154204343165291
1 0:308.0 1:1917.0 2:49.0 3:99 4:23.648420937430707 5:0.5887663607110999
